wyscout_name,search_name,fm_name,fm_id,fm_team,match_score,face_url,wyscout_teams
Leandro Martínez Montagnoli,Leandro Martínez Montagnoli,Leandro Martínez Montagnoli,14029686,Club Atlético Colegiales,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14029686.png,CA Colegiales
Leandro Spadacio,Leandro Spadacio,Leandro Spadacio,19302473,Kalba,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19302473.png,Al Ittihad Kalba
Leandro Vilela,Leandro Vilela Sales Teixeira,Leandro Vilela,19249903,Atlético Clube Goianiense SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19249903.png,Atlético GO|Paysandu SC
Leilson,Leilson,Leílson,19075628,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19075628.png,Itabaiana
Lelê,Leanderson da Silva Genésio,Lelê,2000164399,Pafos FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000164399.png,Pafos|AC Goianiense
Lenny Lobato,Lenny Lobato,Lenny Lobato,14222111,GFS Panetolikos,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14222111.png,Panetolikos FC|Defensa y Justicia
Leo Afonso,Leo Afonso,Leo Afonso,2000236058,Rhode Island FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000236058.png,Rhode Island
Leo Jacó,Leo Jacó,Léo Jacó,2000275872,Atlético Clube Goianiense SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000275872.png,Atlético GO
Leonardo,Leonardo,Leonardo,19137697,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19137697.png,
Leonardo Casaes,Leonardo Casaes,Leonardo Casaes,2000223645,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000223645.png,Athletic Club
Leonardo Marchi,Leonardo Marchi Rivero,Leonardo Marchi,14157773,Club Central Córdoba de Santiago del Estero,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14157773.png,Central Córdoba SdE|Club Atlético Central Córdoba
Leonardo Rocha,Leonardo Rocha,Leonardo Rocha,85144797,Raków Częstochowa,100,https://sortitoutsi.b-cdn.net/uploads/face/face_85144797.png,Raków Częstochowa
Leonel Barrios,Leonel Barrios,Leonel Barrios,14091548,Club Atlético Talleres de Remedios de Escalada,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14091548.png,CA Talleres Remedios de Escalada
Leonel Pollacchi,Leonel Pollacchi,Leonel Pollacchi,2000223965,Club Atlético San Telmo,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000223965.png,CA San Telmo
Leozinho,Leonardo Caetano Silva,Leozinho,2000249439,Clube Athlético Paranaense,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000249439.png,Club Athletico Paranaense|Athletico Paranaense
Lian,Lian,Lian,2000114793,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000114793.png,Ponferradina
Lima,Vinícius Moreira de Lima,Lima,19259597,Club de Fútbol América,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19259597.png,Atlético GO|Fluminense|Fluminense FC
Lincoln,Lincoln,Lincoln,1394660541,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_1394660541.png,Spartak Subotica
Lipão,Lipão,Lipão,2000076487,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000076487.png,Sport Recife
Lithierry,Lithierry,Lithierry,2000065236,Ajman Club,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000065236.png,Ajman
Liziero,Liziero,Liziero,19273275,Clube Desportivo Nacional,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19273275.png,Nacional
Lorenzo,Lorenzo,Lorenzo,1915421794,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_1915421794.png,Cuiabá
Lourency,Lourency,Lourency,19196659,Khorfakkan,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19196659.png,Khorfakkan
Lourenço,João Paulo Ferreira Lourenço,Lourenço,19319554,Goiás Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19319554.png,Goiás|Ceará Sporting Club
Luan,Luan,Luan,19300347,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19300347.png,Emirates|WSPG Wels|Toluca|Oţelul
Luan Costa,Luan Costa,Luan Costa,2000045192,Chanthaburi FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000045192.png,Chanthaburi
Luan Cândido,Luan Cândido de Almeida,Luan Cândido,19340771,Esporte Clube Vitória,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19340771.png,Red Bull Bragantino|SC do Recife
Luan Freitas,Luan de Freitas Molarinho Chagas,Luan Freitas,19394975,Fortaleza Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19394975.png,Fortaleza|Paysandu SC|Juventude RS
Luan Patrick,Luan Patrick,Luan Patrick,19369124,Club Football Estrela da Amadora,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19369124.png,Estrela Amadora
Luan Peres,Luan Peres Petroni,Luan Peres,19215476,Santos Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19215476.png,Santos|Santos Futebol Clube
Luan Santos,Luan Santos,Luan Santos,19271082,Monsoon Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19271082.png,Taubaté
Luan Silva,Luan Santos Silva,Luan Silva,2000062963,Associação Olímpica de Itabaiana,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000062963.png,Amazonas FC|Itabaiana
Luca Meirelles,Luca Meirelles,Luca Meirelles,2000293255,Shakhtar Donetsk,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000293255.png,Shakhtar Donetsk
Lucas,Lucas,Lucas,67179679,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_67179679.png,Krumovgrad
Lucas Adell,Lucas Cardoso Adell,Lucas Adell,2000160027,Volta Redonda Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000160027.png,Volta Redonda FC|Volta Redonda
Lucas Africo,Lucas Africo,Lucas Áfrico,19191033,Qaırat Almaty,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19191033.png,Kairat
Lucas André,Lucas André,Lucas André,2000073487,Sport Club do Recife,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000073487.png,Sport Recife
Lucas Anjos,Lucas Anjos,Lucas Anjos,83335585,Sporting Clube de Portugal B,100,https://sortitoutsi.b-cdn.net/uploads/face/face_83335585.png,Sporting CP II
Lucas Araújo,Lucas Araújo,Lucas Araújo,19387677,Botev Plovdiv,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19387677.png,Botev Plovdiv
Lucas Barbosa,Lucas Henrique Barbosa,Lucas Barbosa,19409769,Red Bull Bragantino,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19409769.png,Red Bull Bragantino
Lucas Belezi,Lucas Belezi Barbosa,Lucas Belezi,19390540,Athletic Club SAF (MG),100,https://sortitoutsi.b-cdn.net/uploads/face/face_19390540.png,Athletic Club|Club Athletico Paranaense
Lucas Braga,Lucas Braga Ribeiro,Lucas Braga,19350334,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19350334.png,Vitória|EC Vitória
Lucas Buchecha,Lucas Buchecha,Lucas Buchecha,2000132707,Associação Atlética Internacional,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000132707.png,Inter de Limeira
Lucas Cardoso,Lucas Cardoso,Lucas Cardoso,19327158,Maluku Utara United FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19327158.png,Malut United FC|Pelister|Cuiabá
Lucas Crispim,Lucas Crispim,Lucas Crispim,19172378,Fortaleza Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19172378.png,Fortaleza
Lucas Cunha,Lucas de Souza Cunha,Lucas Cunha,55083804,Associação Atlética Ponte Preta,100,https://sortitoutsi.b-cdn.net/uploads/face/face_55083804.png,Ponte Preta|Red Bull Bragantino|SC do Recife
Lucas Dias,Lucas Dias,Lucas Dias,83320116,Sporting Clube de Portugal B,100,https://sortitoutsi.b-cdn.net/uploads/face/face_83320116.png,Capivariano|Visakha
Lucas Duarte,Lucas Duarte,Lucas Duarte,2000164463,Futebol Clube de Felgueiras,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000164463.png,Felgueiras 1932
Lucas Emanuel,Lucas Emanuel,Lucas Emanuel,1915418725,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_1915418725.png,Ponte Preta
Lucas Emmanuel,Lucas Emmanuel,Lucas Emmanuel,2000080737,Southern District Recreation & Sports Association,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000080737.png,Southern District
Lucas Esteves,Lucas Esteves Souza,Lucas Esteves,19340767,Club Atlético San Luis,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19340767.png,Grêmio FB Porto Alegrense|Grêmio
Lucas Evangelista,Lucas Evangelista Santana de Oliveira,Lucas Evangelista,28086745,Sociedade Esportiva Palmeiras,100,https://sortitoutsi.b-cdn.net/uploads/face/face_28086745.png,Palmeiras|Sociedade Esportiva Palmeiras
Lucas Fernandes,Lucas Fernandes,Lucas Fernandes,19215958,Cerezo Osaka,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19215958.png,Cerezo Osaka
Lucas Freitas,Lucas De Freitas Molarinho Chagas,Lucas Freitas,19371033,Club de Regatas Vasco da Gama SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19371033.png,CR Vasco da Gama|Vasco da Gama
Lucas Gabriel,Lucas Gabriel,Lucas Gabriel,2000055879,Académico de Viseu Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000055879.png,Academico Viseu U23
Lucas Galvão,Lucas Galvão,Lucas Galvão,19099906,Hatta Sports Club,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19099906.png,Hatta
Lucas Gazal,Lucas Xavier Gazal,Lucas Gazal,19351380,Fortaleza Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19351380.png,Fortaleza|Fortaleza EC
Lucas Halter,Lucas Halter,Lucas Halter,19319720,Houston Dynamo FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19319720.png,EC Vitória
Lucas Henrique,Lucas Henrique,Lucas Henrique,2000085216,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000085216.png,UD Oliveirense
Lucas Justen,Lucas Justen,Lucas Justen,2000072571,Associação Atlética Ponte Preta,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000072571.png,Ponte Preta
Lucas Kal,Lucas Kal Schenfeld Prigioli,Lucas Kal,19215571,Nantong Zhiyun,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19215571.png,SC do Recife
Lucas Kawan,Lucas Kawan,Lucas Kawan,2000084213,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000084213.png,Sampaio Corrêa
Lucas Lima,Lucas Rafael Araújo Lima,Lucas Lima,19187884,Goiás Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19187884.png,Goiás|SC do Recife|Ceará
Lucas Lovat,Lucas Lovat,Lucas Lovat,19242095,Clube de Regatas Brasil,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19242095.png,Goiás EC|CRB
Lucas Maia,Lucas Maia,Lucas Maia,19300090,Henan FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19300090.png,Henan
Lucas Marques,Lucas Marques,Lucas Marques,19191159,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19191159.png,Londrina
Lucas Mineiro,Lucas da Silva Izidoro,Lucas Mineiro,19274259,Esporte Clube Juventude,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19274259.png,Juventude|Cuiaba Esporte Club
Lucas Monzón,Lucas Monzón,Lucas Monzón,78105725,Club Deportivo Popular Junior F.C. S.A.,100,https://sortitoutsi.b-cdn.net/uploads/face/face_78105725.png,Junior
Lucas Moura,Lucas Moura,Lucas Moura,19073564,São Paulo Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19073564.png,São Paulo
Lucas Mugni,Lucas Andrés Mugni,Lucas Mugni,14023268,Mirassol Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14023268.png,Ceará Sporting Club|Mirassol
Lucas Pimenta,Lucas Pimenta,Lucas Pimenta,19382823,Al-Wahda,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19382823.png,Al Wahda
Lucas Piton,Lucas Piton Crivellaro,Lucas Piton,19380037,Club de Regatas Vasco da Gama SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19380037.png,CR Vasco da Gama|Vasco da Gama
Lucas Possignolo,Lucas Possignolo,Lucas Possignolo,19171602,Zhejiang FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19171602.png,Zhejiang Professional
Lucas Ramon,Lucas Ramon Batista Silva,Lucas Ramon,19255930,São Paulo Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19255930.png,Mirassol Futebol Clube|Mirassol
Lucas Ramos,Lucas Ramos,Lucas Ramos,19270851,Odra Opole,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19270851.png,Odra Opole
Lucas Ribeiro,Lucas Ribeiro dos Santos,Lucas Ribeiro,19348056,Goiás Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19348056.png,Goiás EC|Goiás
Lucas Rodrigues,Lucas Silva Rodrigues,Lucas Rodrigues,19406159,Associação Ferroviária de Esportes,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19406159.png,Goiás|Ferroviária|Associação Ferroviária de Esportes
Lucas Ronier,Lucas Ronier Vieira Pires,Lucas Ronier,2000166672,Coritiba Foot Ball Club SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000166672.png,Coritiba FBC|Coritiba
Lucas Ryan,Lucas Ryan,Lucas Ryan,2000393725,Lokomotiv 1926 Plovdiv,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000393725.png,Lokomotiv Plovdiv
Lucas Sasha,Lucas Pacheco Affini,Lucas Sasha,19088262,Fortaleza Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19088262.png,Fortaleza|Fortaleza EC
Lucas Silva,Lucas Silva Borges,Lucas Silva,19152917,Cruzeiro Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19152917.png,Cruzeiro EC|Tai Po|Cruzeiro|Vitória
Lucas Soares,Lucas Soares,Lucas Soares,19319372,Clube Desportivo Santa Clara,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19319372.png,Santa Clara
Lucas Tocantins,Lucas Tocantins,Lucas Tocantins,19319305,Port FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19319305.png,Port FC
Lucas Ventura,Lucas Ventura,Lucas Ventura,19261047,Hapoel Be'er-Sheva,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19261047.png,Hapoel Be'er Sheva
Lucas Vital,Lucas Vital,Lucas Vital,2000043847,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000043847.png,Linense
Lucca,Lucca,Lucca,19086539,Guarani Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19086539.png,Guarani|Ceará
Lucca Prior,Lucca Prior,Lucca Prior,19409145,Fortaleza Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19409145.png,Fortaleza
Luccas Claro,Luccas Claro,Luccas Claro,19096976,İKAS Eyüpspor,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19096976.png,Eyüpspor
Luccas Paraizo,Luccas Paraizo,Luccas Paraízo,2000135956,Leixões Sport Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000135956.png,Leixões
Luciano,Luciano da Rocha Neves,Luciano,19202502,São Paulo Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19202502.png,Sport Recife|São Paulo|São Paulo FC
Luciano Castán,Luciano Castán da Silva,Luciano Castán,19119223,Criciúma Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19119223.png,Criciúma|Criciuma EC
Luciano Juba,Luciano Batista da Silva Junior,Luciano Juba,19408285,Esporte Clube Bahia SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19408285.png,Esporte Clube Bahia|Bahia
Luciano Zannier,Luciano Zannier,Luciano Zannier,2000117408,Club Atlético Talleres de Remedios de Escalada,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000117408.png,CA Talleres Remedios de Escalada
Lucão,Lucas Cavalcante Silva Afonso,Lucão,19223736,Chongqing Tongliang Loong,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19223736.png,América Mineiro FC|Fagiano Okayama
Luis Felipe,Luis Felipe,Luis Felipe,67096111,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_67096111.png,Vora
Luis Gomez,Luis Moises Gomez Cuero,Luis Gómez,86081241,Asociación Deportiva Tarma,100,https://sortitoutsi.b-cdn.net/uploads/face/face_86081241.png,Vinotinto de Ecuador|Vinotinto de Ecuador FC
Luis Guilherme,Luis Guilherme,Luís Guilherme,2000221458,Sporting Clube de Portugal,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000221458.png,Sporting CP
Luis Miguel,Luis Miguel,Luís Miguel,7001950,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_7001950.png,Vitória
Luis Otávio,Luis Otávio Costa de Aquino,Luís Otavio,2000119987,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000119987.png,Internacional|SC Internacional
Luis Palacios,Luis Palacios,Luis Palacios,2000109584,Independiente Santa Fe S.A.,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000109584.png,Santa Fe
Luis Phelipe,Luis Phelipe,Luis Phelipe,19380234,Associação Atlética Ponte Preta,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19380234.png,Ponte Preta
Luis Pérez,Luis Pérez,Luis Pérez,1394657902,Vardar Soccer Club,100,https://sortitoutsi.b-cdn.net/uploads/face/face_1394657902.png,ADT
Luisão,Luisão,Luisao,67063048,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_67063048.png,Goiás|Cuiabá
Luiz Araújo,Luiz de Araújo Guimarães Neto,Luiz Araújo,19215572,Clube de Regatas do Flamengo,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19215572.png,CR Flamengo|Flamengo
Luiz Carlos,Luiz Carlos,Luiz Carlos,19108538,Futebol Clube Paços de Ferreira,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19108538.png,Paços de Ferreira
Luiz Felipe,Luiz Felipe Do Nascimento dos Santos,Luiz Felipe,19221410,Goiás Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19221410.png,Náutico|Goiás|Goiás EC
Luiz Fernando,Luiz Fernando Moraes dos Santos,Luiz Fernando,19287055,Fortaleza Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19287055.png,Fortaleza|Club Athletico Paranaense|CRB
Luiz Filipe,Luiz Filipe,Luiz Filipe,19367261,Athletic Club SAF (MG),100,https://sortitoutsi.b-cdn.net/uploads/face/face_19367261.png,Athletic Club|Vukovar
Luiz Gustavo,Luiz Gustavo Dias,Luiz Gustavo,19016523,Clube Athlético Paranaense,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19016523.png,São Paulo FC
Luiz Henrique,Luiz Henrique,Luiz Henrique,55069811,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_55069811.png,Avaí
Luiz Miguel,Luiz Miguel,Luiz Miguel,2000061497,Uberlândia Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000061497.png,Uberlândia
Luiz Otávio,Luiz Otávio,Luiz Otávio,19270995,Ceará Sporting Club,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19270995.png,Cuiabá|Ceará
Luiz Paulo,Luiz Paulo,Luiz Paulo,19189035,Clube Sociedade Esportiva,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19189035.png,Náutico
Luizao,Luizao,Luizão,19375644,São Bernardo Futebol Clube Ltda,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19375644.png,Botafogo SP|Brusque
Luizinho,Luizinho,Luizinho,19253980,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19253980.png,Joinville|Kowloon City
Luizão,Luiz Gustavo Novaes Palhares,Luizão,19290854,Clube de Regatas Brasil,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19290854.png,CRB|AC Goianiense
Luka Andrade,Luka Andrade,Luka Andrade,2000204278,Montevideo City Torque,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000204278.png,Torque
Lukas Brambilla,Lukas Brambilla,Lukas Brambilla,19226557,Al-Fahaheel Sporting Club,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19226557.png,Al Fahaheel
Lukian,Lukian,Lukian,19155081,Yokohama FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19155081.png,Yokohama
Luquinhas,Luquinhas,Luquinhas,84109364,Radomiak Radom,100,https://sortitoutsi.b-cdn.net/uploads/face/face_84109364.png,Radomiak Radom
Luís Felipe,Luís Felipe,Luis Felipe,67096111,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_67096111.png,Ethnikos Achnas
Luís Oyama,Luís Felipe Oyama,Luís Oyama,19362986,Grêmio Novorizontino SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19362986.png,Grêmio Novorizontino
Lyanco,Lyanco Evangelista Silveira Neves Vojnović,Lyanco,19236273,Clube Atlético Mineiro SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19236273.png,Clube Atlético Mineiro|Atlético Mineiro
